actual_arithmetic_source_ccx_class,actual_arithmetic_source_ccx_leading_constant,controlled_additions_per_controlled_multiplier,d,mode,n,per_run_invocation_ratio_regev_over_shor,preserves_regev_target_gate_class,q,qft_ratio_regev_over_shor,regev_controlled_modular_additions_per_run,regev_controlled_multiplier_invocations_per_run,regev_qft_canonical_cx,regev_runs_reference,regev_target_gate_class,regev_total_qubits,run_adjusted_invocation_ratio_vs_one_shor_run,scope,shor_controlled_modular_additions_per_run,shor_controlled_multiplier_invocations_per_run,shor_qft_canonical_cx,shor_total_qubits,verdict
Theta(n^3 log2(n)),80.0,1860,31,cover_2n,930,1.0,False,60,0.03251814028486966,3459600,1860,112530,35,soft-O(n^(3/2)),3721,35.0,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,3459600,1860,3460530,3721,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1862,31,cover_2n,931,1.0155746509129968,False,61,0.03352100289073595,3521042,1891,116250,35,soft-O(n^(3/2)),3754,35.545112781954884,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,3467044,1862,3467975,3725,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1864,31,cover_2n,932,1.0144849785407726,False,61,0.0334491176338569,3524824,1891,116250,35,soft-O(n^(3/2)),3756,35.50697424892704,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,3474496,1864,3475428,3729,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1866,31,cover_2n,933,1.0133976420150053,False,61,0.03337746336446554,3528606,1891,116250,35,soft-O(n^(3/2)),3758,35.468917470525184,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,3481956,1866,3482889,3733,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1868,31,cover_2n,934,1.0123126338329764,False,61,0.03330603909398405,3532388,1891,116250,35,soft-O(n^(3/2)),3760,35.430942184154176,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,3489424,1868,3490358,3737,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1870,31,cover_2n,935,1.0112299465240642,False,61,0.03323484383911762,3536170,1891,116250,35,soft-O(n^(3/2)),3762,35.393048128342244,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,3496900,1870,3497835,3741,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1872,31,cover_2n,936,1.0101495726495726,False,61,0.03316387662182055,3539952,1891,116250,35,soft-O(n^(3/2)),3764,35.355235042735046,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,3504384,1872,3505320,3745,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1874,31,cover_2n,937,1.0090715048025614,False,61,0.033093136469262666,3543734,1891,116250,35,soft-O(n^(3/2)),3766,35.317502668089645,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,3511876,1874,3512813,3749,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1876,31,cover_2n,938,1.0079957356076759,False,61,0.03302262241379604,3547516,1891,116250,35,soft-O(n^(3/2)),3768,35.27985074626866,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,3519376,1876,3520314,3753,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1878,31,cover_2n,939,1.0069222577209798,False,61,0.032952333492921836,3551298,1891,116250,35,soft-O(n^(3/2)),3770,35.24227902023429,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,3526884,1878,3527823,3757,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1880,31,cover_2n,940,1.0058510638297873,False,61,0.032882268749257496,3555080,1891,116250,35,soft-O(n^(3/2)),3772,35.204787234042556,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,3534400,1880,3535340,3761,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1882,31,cover_2n,941,1.0047821466524973,False,61,0.03281242723050413,3558862,1891,116250,35,soft-O(n^(3/2)),3774,35.16737513283741,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,3541924,1882,3542865,3765,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1884,31,cover_2n,942,1.003715498938429,False,61,0.03274280798941415,3562644,1891,116250,35,soft-O(n^(3/2)),3776,35.13004246284501,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,3549456,1884,3550398,3769,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1886,31,cover_2n,943,1.0026511134676563,False,61,0.032673410083759166,3566426,1891,116250,35,soft-O(n^(3/2)),3778,35.09278897136797,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,3556996,1886,3557939,3773,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1888,31,cover_2n,944,1.0015889830508475,False,61,0.03260423257629811,3570208,1891,116250,35,soft-O(n^(3/2)),3780,35.05561440677966,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,3564544,1888,3565488,3777,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1890,31,cover_2n,945,1.0005291005291006,False,61,0.03253527453474558,3573990,1891,116250,35,soft-O(n^(3/2)),3782,35.01851851851852,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,3572100,1890,3573045,3781,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1892,31,cover_2n,946,1.0158562367864694,False,62,0.03354875286613175,3636424,1922,120125,35,soft-O(n^(3/2)),3815,35.55496828752643,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,3579664,1892,3580610,3785,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1894,31,cover_2n,947,1.0147835269271384,False,62,0.033477946916308336,3640268,1922,120125,35,soft-O(n^(3/2)),3817,35.51742344244984,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,3587236,1894,3588183,3789,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1896,31,cover_2n,948,1.0137130801687764,False,62,0.03340736488824072,3644112,1922,120125,35,soft-O(n^(3/2)),3819,35.479957805907176,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,3594816,1896,3595764,3793,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1898,31,cover_2n,949,1.0126448893572182,False,62,0.03333700583872854,3647956,1922,120125,35,soft-O(n^(3/2)),3821,35.44257112750263,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,3602404,1898,3603353,3797,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1900,31,cover_2n,950,1.0115789473684211,False,62,0.03326686882953239,3651800,1922,120125,35,soft-O(n^(3/2)),3823,35.40526315789474,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,3610000,1900,3610950,3801,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1902,31,cover_2n,951,1.010515247108307,False,62,0.033196952927342545,3655644,1922,120125,35,soft-O(n^(3/2)),3825,35.36803364879075,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,3617604,1902,3618555,3805,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1904,31,cover_2n,952,1.009453781512605,False,62,0.033127257203747866,3659488,1922,120125,35,soft-O(n^(3/2)),3827,35.330882352941174,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,3625216,1904,3626168,3809,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1906,31,cover_2n,953,1.0083945435466946,False,62,0.033057780735205045,3663332,1922,120125,35,soft-O(n^(3/2)),3829,35.29380902413431,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,3632836,1906,3633789,3813,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1908,31,cover_2n,954,1.0073375262054507,False,62,0.03298852260300795,3667176,1922,120125,35,soft-O(n^(3/2)),3831,35.25681341719078,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,3640464,1908,3641418,3817,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1910,31,cover_2n,955,1.006282722513089,False,62,0.032919481893257295,3671020,1922,120125,35,soft-O(n^(3/2)),3833,35.21989528795812,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,3648100,1910,3649055,3821,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1912,31,cover_2n,956,1.0052301255230125,False,62,0.032850657696830474,3674864,1922,120125,35,soft-O(n^(3/2)),3835,35.18305439330544,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,3655744,1912,3656700,3825,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1914,31,cover_2n,957,1.0041797283176594,False,62,0.03278204910935164,3678708,1922,120125,35,soft-O(n^(3/2)),3837,35.14629049111808,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,3663396,1914,3664353,3829,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1916,31,cover_2n,958,1.0031315240083507,False,62,0.03271365523116197,3682552,1922,120125,35,soft-O(n^(3/2)),3839,35.109603340292274,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,3671056,1916,3672014,3833,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1918,31,cover_2n,959,1.0020855057351408,False,62,0.032645475167290224,3686396,1922,120125,35,soft-O(n^(3/2)),3841,35.07299270072993,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,3678724,1918,3679683,3837,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1920,31,cover_2n,960,1.0010416666666666,False,62,0.032577508027423416,3690240,1922,120125,35,soft-O(n^(3/2)),3843,35.036458333333336,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,3686400,1920,3687360,3841,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1922,31,cover_2n,961,1.0,False,62,0.032509752925877766,3694084,1922,120125,35,soft-O(n^(3/2)),3845,35.0,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,3694084,1922,3695045,3845,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1924,32,cover_2n,962,1.0145530145530146,False,61,0.032408450179299754,3755648,1952,120000,36,soft-O(n^(3/2)),3877,36.523908523908524,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,3701776,1924,3702738,3849,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1926,32,cover_2n,963,1.0134994807892004,False,61,0.0323411865819651,3759552,1952,120000,36,soft-O(n^(3/2)),3879,36.48598130841121,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,3709476,1926,3710439,3853,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1928,32,cover_2n,964,1.012448132780083,False,61,0.03227413217548091,3763456,1952,120000,36,soft-O(n^(3/2)),3881,36.448132780082986,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,3717184,1928,3718148,3857,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1930,32,cover_2n,965,1.01139896373057,False,61,0.032207286093296456,3767360,1952,120000,36,soft-O(n^(3/2)),3883,36.41036269430052,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,3724900,1930,3725865,3861,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1932,32,cover_2n,966,1.010351966873706,False,61,0.03214064747334335,3771264,1952,120000,36,soft-O(n^(3/2)),3885,36.37267080745342,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,3732624,1932,3733590,3865,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1934,32,cover_2n,967,1.0093071354705274,False,61,0.03207421545800777,3775168,1952,120000,36,soft-O(n^(3/2)),3887,36.335056876938985,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,3740356,1934,3741323,3869,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1936,32,cover_2n,968,1.0082644628099173,False,61,0.032007989194102845,3779072,1952,120000,36,soft-O(n^(3/2)),3889,36.29752066115702,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,3748096,1936,3749064,3873,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1938,32,cover_2n,969,1.0072239422084623,False,61,0.03194196783284129,3782976,1952,120000,36,soft-O(n^(3/2)),3891,36.26006191950464,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,3755844,1938,3756813,3877,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1940,32,cover_2n,970,1.0061855670103093,False,61,0.03187615052980818,3786880,1952,120000,36,soft-O(n^(3/2)),3893,36.22268041237113,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,3763600,1940,3764570,3881,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1942,32,cover_2n,971,1.0051493305870236,False,61,0.03181053644493397,3790784,1952,120000,36,soft-O(n^(3/2)),3895,36.18537590113285,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,3771364,1942,3772335,3885,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1944,32,cover_2n,972,1.0041152263374487,False,61,0.03174512474246768,3794688,1952,120000,36,soft-O(n^(3/2)),3897,36.148148148148145,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,3779136,1944,3780108,3889,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1946,32,cover_2n,973,1.0030832476875642,False,61,0.031679914590950264,3798592,1952,120000,36,soft-O(n^(3/2)),3899,36.11099691675231,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,3786916,1946,3787889,3893,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1948,32,cover_2n,974,1.002053388090349,False,61,0.03161490516318824,3802496,1952,120000,36,soft-O(n^(3/2)),3901,36.07392197125257,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,3794704,1948,3795678,3897,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1950,32,cover_2n,975,1.001025641025641,False,61,0.0315500956362274,3806400,1952,120000,36,soft-O(n^(3/2)),3903,36.036923076923074,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,3802500,1950,3803475,3901,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1952,32,cover_2n,976,1.0,False,61,0.031485485191326795,3810304,1952,120000,36,soft-O(n^(3/2)),3905,36.0,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,3810304,1952,3811280,3905,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1954,32,cover_2n,977,1.015353121801433,False,62,0.03246844211439732,3876736,1984,124000,36,soft-O(n^(3/2)),3939,36.55271238485159,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,3818116,1954,3819093,3909,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1956,32,cover_2n,978,1.0143149284253579,False,62,0.032402086903442304,3880704,1984,124000,36,soft-O(n^(3/2)),3941,36.515337423312886,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,3825936,1956,3826914,3913,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1958,32,cover_2n,979,1.0132788559754853,False,62,0.0323359348983752,3884672,1984,124000,36,soft-O(n^(3/2)),3943,36.478038815117465,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,3833764,1958,3834743,3917,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1960,32,cover_2n,980,1.0122448979591836,False,62,0.032269985270313176,3888640,1984,124000,36,soft-O(n^(3/2)),3945,36.440816326530616,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,3841600,1960,3842580,3921,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1962,32,cover_2n,981,1.0112130479102956,False,62,0.0322042371945954,3892608,1984,124000,36,soft-O(n^(3/2)),3947,36.403669724770644,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,3849444,1962,3850425,3925,FAILS_REGEV_COMPLEXITY_FIDELITY
Theta(n^3 log2(n)),80.0,1964,32,cover_2n,982,1.010183299389002,False,62,0.032138689850757254,3896576,1984,124000,36,soft-O(n^(3/2)),3949,36.366598778004075,static certificate for the supplied serial binary repeated-squaring architecture; not a lower bound for Regev-style factoring,3857296,1964,3858278,3929,FAILS_REGEV_COMPLEXITY_FIDELITY
